,s,a,r,s1
3652,[-0.87174034  0.48996812  0.5671736 ],[0.29930046],-6.946736041733064,[-0.8946827   0.4467022   0.97954476]
3653,[-0.8946827   0.4467022   0.97954476],[1.657396],-7.273149563503848,[-0.92682964  0.3754821   1.5631808 ]
3654,[-0.92682964  0.3754821   1.5631808 ],[-0.05363004],-7.843617541951076,[-0.9573587   0.28890178  1.8367479 ]
3655,[-0.9573587   0.28890178  1.8367479 ],[1.635063],-8.45406490286572,[-0.9841741   0.17720455  2.2986836 ]
3656,[-0.9841741   0.17720455  2.2986836 ],[-1.2784439],-9.312049216828681,[-0.9978126   0.06610605  2.2398205 ]
3657,[-0.9978126   0.06610605  2.2398205 ],[1.8817306],-9.963541632313332,[-0.99805194 -0.06238815  2.5716596 ]
3658,[-0.99805194 -0.06238815  2.5716596 ],[0.5184157],-10.14286278443191,[-0.9815175  -0.19137244  2.6026309 ]
3659,[-0.9815175  -0.19137244  2.6026309 ],[1.8197756],-9.377472532586662,[-0.946313   -0.32325166  2.7320678 ]
3660,[-0.946313   -0.32325166  2.7320678 ],[0.14333785],-8.656197052608931,[-0.898384  -0.4392109  2.5111299]
3661,[-0.898384  -0.4392109  2.5111299],[0.39133403],-7.850014444430439,[-0.84365505 -0.5368856   2.2404218 ]
3662,[-0.84365505 -0.5368856   2.2404218 ],[-1.284184],-7.133458058221421,[-0.79669   -0.6043882  1.6451299]
3663,[-0.79669   -0.6043882  1.6451299],[-1.4265501],-6.485709879683186,[-0.76619947 -0.64260286  0.9778563 ]
3664,[-0.76619947 -0.64260286  0.9778563 ],[1.1339155],-6.068586182613955,[-0.74438024 -0.66775596  0.6659915 ]
3665,[-0.74438024 -0.66775596  0.6659915 ],[0.66585374],-5.854838336646388,[-0.7354656  -0.67756206  0.26505256]
3666,[-0.7354656  -0.67756206  0.26505256],[-1.5670803],-5.755808833933133,[-0.75145376 -0.6597858  -0.47818103]
3667,[-0.75145376 -0.6597858  -0.47818103],[-0.92297906],-5.885244213456199,[-0.7869413 -0.6170279 -1.1114672]
3668,[-0.7869413 -0.6170279 -1.1114672],[1.6070201],-6.259826239954616,[-0.8262937  -0.56323946 -1.3331851 ]
3669,[-0.8262937  -0.56323946 -1.3331851 ],[0.42868626],-6.646254216882427,[-0.8709149  -0.49143395 -1.6913118 ]
3670,[-0.8709149  -0.49143395 -1.6913118 ],[0.03182612],-7.191687999025175,[-0.9167298  -0.39950773 -2.0551133 ]
3671,[-0.9167298  -0.39950773 -2.0551133 ],[1.8320085],-7.881951919870965,[-0.9532497  -0.30218372 -2.079943  ]
3672,[-0.9532497  -0.30218372 -2.079943  ],[0.9169734],-8.468470924653596,[-0.9803574  -0.19722933 -2.1690347 ]
3673,[-0.9803574  -0.19722933 -2.1690347 ],[-1.3223804],-9.133832176501631,[-0.9973538  -0.07270104 -2.5153136 ]
3674,[-0.9973538  -0.07270104 -2.5153136 ],[1.2828025],-10.052027590779474,[-0.9989373   0.04608938 -2.377419  ]
3675,[-0.9989373   0.04608938 -2.377419  ],[-1.1321245],-10.148533227102481,[-0.98528904  0.17089628 -2.5126708 ]
3676,[-0.98528904  0.17089628 -2.5126708 ],[0.61435956],-9.45175806895798,[-0.95927936  0.28245896 -2.2923446 ]
3677,[-0.95927936  0.28245896 -2.2923446 ],[-0.7534481],-8.678425637757622,[-0.92259884  0.38576084 -2.1935177 ]
3678,[-0.92259884  0.38576084 -2.1935177 ],[-1.4350694],-8.021312668814675,[-0.87661946  0.48118433 -2.1194575 ]
3679,[-0.87661946  0.48118433 -2.1194575 ],[1.1025069],-7.417847226315622,[-0.8355491   0.54941577 -1.593193  ]
3680,[-0.8355491   0.54941577 -1.593193  ],[1.2945255],-6.808732384851172,[-0.80743057  0.5899626  -0.9869524 ]
3681,[-0.80743057  0.5899626  -0.9869524 ],[-1.3012282],-6.40211336543132,[-0.7850647   0.61941373 -0.73966473]
3682,[-0.7850647   0.61941373 -0.73966473],[0.3079263],-6.173486876120248,[-0.77792376  0.62835866 -0.22891544]
3683,[-0.77792376  0.62835866 -0.22891544],[-1.3402274],-6.069224660985573,[-0.7792203   0.6267502   0.04131946]
3684,[-0.7792203   0.6267502   0.04131946],[-1.0361357],-6.073610273331342,[-0.79025126  0.612783    0.3559617 ]
3685,[-0.79025126  0.612783    0.3559617 ],[-1.5914567],-6.175603043478778,[-0.8075937   0.58973926  0.57683045]
3686,[-0.8075937   0.58973926  0.57683045],[0.5792282],-6.338010310466733,[-0.83895564  0.54419976  1.1060191 ]
3687,[-0.83895564  0.54419976  1.1060191 ],[1.1248415],-6.708758323282412,[-0.8817249  0.4717639  1.6828952]
3688,[-0.8817249  0.4717639  1.6828952],[0.65473497],-7.307745299205604,[-0.92696965  0.3751363   2.1349285 ]
3689,[-0.92696965  0.3751363   2.1349285 ],[1.4121251],-8.059104384743474,[-0.96813107  0.250444    2.6280994 ]
3690,[-0.96813107  0.250444    2.6280994 ],[-1.5620276],-9.036296015936234,[-0.99231476  0.12373946  2.581628  ]
3691,[-0.99231476  0.12373946  2.581628  ],[1.0993869],-9.77320793044461,[-0.9998396  -0.01790866  2.839341  ]
3692,[-0.9998396  -0.01790866  2.839341  ],[-0.8792785],-10.564354471243158,[-0.98837763 -0.1520188   2.6940176 ]
3693,[-0.98837763 -0.1520188   2.6940176 ],[1.4719355],-9.661953994468094,[-0.9574827  -0.28849074  2.800794  ]
3694,[-0.9574827  -0.28849074  2.800794  ],[-1.7102978],-8.9038428897259,[-0.9175014 -0.3977326  2.327881 ]
3695,[-0.9175014 -0.3977326  2.327881 ],[-1.9777651],-8.012635420097476,[-0.8796407  -0.47563878  1.7329168 ]
3696,[-0.8796407  -0.47563878  1.7329168 ],[-1.1596559],-7.3024453102798965,[-0.8494775 -0.5276248  1.2022394]
3697,[-0.8494775 -0.5276248  1.2022394],[0.3733726],-6.830990411540648,[-0.82594025 -0.5637577   0.86252666]
3698,[-0.82594025 -0.5637577   0.86252666],[-1.6586832],-6.542288056216442,[-0.8205214  -0.57161576  0.19090591]
3699,[-0.8205214  -0.57161576  0.19090591],[1.1651051],-6.421693727964776,[-0.8223191  -0.56902665 -0.06304014]
3700,[-0.8223191  -0.56902665 -0.06304014],[1.4667791],-7.562466935796539,[-0.91275275 -0.40851244  0.47032264]
3701,[-0.91275275 -0.40851244  0.47032264],[1.6142775],-7.427309844949948,[-0.90427077 -0.42695948  0.40607992]
3702,[-0.90427077 -0.42695948  0.40607992],[1.389397],-7.310931417403225,[-0.89789104 -0.4402178   0.29426986]
3703,[-0.89789104 -0.4402178   0.29426986],[-0.93550915],-7.222795498067176,[-0.9017349  -0.43228948 -0.17621985]
3704,[-0.9017349  -0.43228948 -0.17621985],[0.40939587],-7.263939698618169,[-0.9110062  -0.4123926  -0.43902758]
3705,[-0.9110062  -0.4123926  -0.43902758],[-0.09319866],-7.398730542977346,[-0.9260591 -0.3773784 -0.7623018]
3706,[-0.9260591 -0.3773784 -0.7623018],[0.3650661],-7.646224121987848,[-0.943607   -0.3310678  -0.99057573]
3707,[-0.943607   -0.3310678  -0.99057573],[-0.13615972],-7.961442956173423,[-0.962569   -0.27103674 -1.2593005 ]
3708,[-0.962569   -0.27103674 -1.2593005 ],[0.49299824],-8.379219536098919,[-0.97905314 -0.20360486 -1.3886284 ]
3709,[-0.97905314 -0.20360486 -1.3886284 ],[-1.2060384],-8.817633613143324,[-0.99293655 -0.11864648 -1.7222377 ]
3710,[-0.99293655 -0.11864648 -1.7222377 ],[-0.17761026],-9.433151742297051,[-0.9996346  -0.02703013 -1.8378642 ]
3711,[-0.9996346  -0.02703013 -1.8378642 ],[1.0644926],-10.039386831643265,[-0.9983249   0.05785739 -1.6984628 ]
3712,[-0.9983249   0.05785739 -1.6984628 ],[-0.9688646],-9.798640065222758,[-0.98908126  0.14737098 -1.8003995 ]
3713,[-0.98908126  0.14737098 -1.8003995 ],[0.7493473],-9.286842992332133,[-0.97439474  0.22484422 -1.5774691 ]
3714,[-0.97439474  0.22484422 -1.5774691 ],[-1.2368503],-8.746485097910435,[-0.953395    0.30172488 -1.5943636 ]
3715,[-0.953395    0.30172488 -1.5943636 ],[0.5956988],-8.292297158221759,[-0.9321692  0.3620229 -1.278715 ]
3716,[-0.9321692  0.3620229 -1.278715 ],[-1.8886489],-7.846381389373584,[-0.9068861  0.4213758 -1.2904953]
3717,[-0.9068861  0.4213758 -1.2904953],[-0.52785903],-7.4926667426221805,[-0.88343924  0.46854576 -1.0536423 ]
3718,[-0.88343924  0.46854576 -1.0536423 ],[0.18407947],-7.1544937505267905,[-0.86713517  0.49807292 -0.674621  ]
3719,[-0.86713517  0.49807292 -0.674621  ],[-1.2316965],-6.912568933042932,[-0.8547818   0.51898754 -0.48582074]
3720,[-0.8547818   0.51898754 -0.48582074],[-0.0294011],-6.7624380000598485,[-0.85215026  0.52329713 -0.10099027]
3721,[-0.85215026  0.52329713 -0.10099027],[0.7224908],-6.714186017077473,[-0.8624415  0.5061568  0.3998562]
3722,[-0.8624415  0.5061568  0.3998562],[0.95677567],-6.833545576205953,[-0.8848738   0.46583077  0.92299014]
3723,[-0.8848738   0.46583077  0.92299014],[1.6099007],-7.147535016762459,[-0.91756636  0.39758265  1.5138483 ]
3724,[-0.91756636  0.39758265  1.5138483 ],[-0.12321958],-7.696902799435856,[-0.9494858  0.3138101  1.7935524]
3725,[-0.9494858  0.3138101  1.7935524],[-1.5567732],-8.289988758765373,[-0.9737954  0.2274259  1.795394 ]
3726,[-0.9737954  0.2274259  1.795394 ],[1.3131377],-8.804739197251626,[-0.9926538   0.12098966  2.162934  ]
3727,[-0.9926538   0.12098966  2.162934  ],[-1.1007802],-9.591287542619192,[-0.9998579   0.01685804  2.0885594 ]
3728,[-0.9998579   0.01685804  2.0885594 ],[1.8816364],-10.203709968652717,[-0.9947705  -0.10213517  2.3834484 ]
3729,[-0.9947705  -0.10213517  2.3834484 ],[0.6996516],-9.8057893865655,[-0.9752597  -0.22106203  2.4117947 ]
3730,[-0.9752597  -0.22106203  2.4117947 ],[0.7281661],-9.100953056659236,[-0.9425329  -0.33411345  2.355223  ]
3731,[-0.9425329  -0.33411345  2.355223  ],[-1.3932036],-8.401847314638303,[-0.9066814  -0.42181602  1.8956574 ]
3732,[-0.9066814  -0.42181602  1.8956574 ],[1.7340744],-7.685581225682223,[-0.86410964 -0.5033036   1.8394065 ]
3733,[-0.86410964 -0.5033036   1.8394065 ],[0.34203184],-7.172369539596637,[-0.82359296 -0.5671813   1.5132337 ]
3734,[-0.82359296 -0.5671813   1.5132337 ],[-1.5120127],-6.675323634829323,[-0.79841894 -0.60210234  0.8610458 ]
3735,[-0.79841894 -0.60210234  0.8610458 ],[1.9640707],-6.305323295842903,[-0.7767322 -0.629831   0.7040796]
3736,[-0.7767322 -0.629831   0.7040796],[-1.0704824],-6.103583484838571,[-0.7744872 -0.6325896  0.071134 ]
3737,[-0.7744872 -0.6325896  0.071134 ],[1.0104527],-6.036903621336662,[-0.78238803 -0.6227913  -0.2517403 ]
3738,[-0.78238803 -0.6227913  -0.2517403 ],[0.91258025],-6.10455020210932,[-0.80017585 -0.5997655  -0.58194673]
3739,[-0.80017585 -0.5997655  -0.58194673],[1.4302233],-6.277837838787658,[-0.82400864 -0.56657726 -0.8172373 ]
3740,[-0.82400864 -0.56657726 -0.8172373 ],[-0.9200557],-6.515407292805805,[-0.8611152  -0.50840986 -1.3801786 ]
3741,[-0.8611152  -0.50840986 -1.3801786 ],[1.5957437],-6.996032399153023,[-0.89727837 -0.4414652  -1.5221244 ]
3742,[-0.89727837 -0.4414652  -1.5221244 ],[-0.99175453],-7.438467652821739,[-0.9369034  -0.34958827 -2.0019865 ]
3743,[-0.9369034  -0.34958827 -2.0019865 ],[-1.0956273],-8.155218649061302,[-0.9723498  -0.23352906 -2.4285219 ]
3744,[-0.9723498  -0.23352906 -2.4285219 ],[0.33325216],-9.034062848852276,[-0.9941713  -0.10781153 -2.5536807 ]
3745,[-0.9941713  -0.10781153 -2.5536807 ],[1.712712],-9.857615926606226,[-0.99994105  0.01085993 -2.3776326 ]
3746,[-0.99994105  0.01085993 -2.3776326 ],[0.21965037],-10.366847996903454,[-0.9918591   0.12734047 -2.33654   ]
3747,[-0.9918591   0.12734047 -2.33654   ],[-1.8786268],-9.633097618081448,[-0.9679581  0.2511117 -2.5228288]
3748,[-0.9679581  0.2511117 -2.5228288],[1.2696754],-8.977259903211582,[-0.9355332   0.35323873 -2.1440437 ]
3749,[-0.9355332   0.35323873 -2.1440437 ],[1.374392],-8.193105687286748,[-0.902749    0.43016773 -1.6729559 ]
3750,[-0.902749    0.43016773 -1.6729559 ],[0.8823212],-0.1497578019680412,[ 0.92330587 -0.38406542 -0.16491845]
3751,[ 0.92330587 -0.38406542 -0.16491845],[-1.2066954],-0.1595659362397914,[ 0.91066974 -0.41313508 -0.6339718 ]
3752,[ 0.91066974 -0.41313508 -0.6339718 ],[1.3804786],-0.22348344096735248,[ 0.8948365  -0.44639406 -0.7367513 ]
3753,[ 0.8948365  -0.44639406 -0.7367513 ],[0.46639007],-0.2686182692256319,[ 0.8713688  -0.49062857 -1.0015883 ]
3754,[ 0.8713688  -0.49062857 -1.0015883 ],[0.14152424],-0.36331305709491374,[ 0.8363379  -0.54821426 -1.3483312 ]
3755,[ 0.8363379  -0.54821426 -1.3483312 ],[0.21563488],-0.5185101910225691,[ 0.78593785 -0.6183055  -1.7271466 ]
3756,[ 0.78593785 -0.6183055  -1.7271466 ],[0.03252573],-0.7426399960625293,[ 0.7138017  -0.70034784 -2.185997  ]
3757,[ 0.7138017  -0.70034784 -2.185997  ],[0.24223773],-1.0799140215405154,[ 0.61403716 -0.7892771  -2.6749222 ]
3758,[ 0.61403716 -0.7892771  -2.6749222 ],[-1.1302987],-1.544226660008678,[ 0.4700472  -0.88264126 -3.4364247 ]
3759,[ 0.4700472  -0.88264126 -3.4364247 ],[1.932304],-2.354173894981153,[ 0.2944847 -0.9556562 -3.8085601]
3760,[ 0.2944847 -0.9556562 -3.8085601],[-1.1659385],-3.0695513586430705,[ 0.06386311 -0.99795866 -4.700193  ]
3761,[ 0.06386311 -0.99795866 -4.700193  ],[-0.521869],-4.480170466224138,[-0.21084617 -0.9775193  -5.5269423 ]
3762,[-0.21084617 -0.9775193  -5.5269423 ],[-1.2270664],-6.236148576785199,[-0.5095379  -0.86044824 -6.444142  ]
3763,[-0.5095379  -0.86044824 -6.444142  ],[0.24953394],-8.585652798560245,[-0.77533793 -0.6315466  -7.0520477 ]
3764,[-0.77533793 -0.6315466  -7.0520477 ],[1.8967975],-11.018727561622905,[-0.94876665 -0.31597763 -7.241188  ]
3765,[-0.94876665 -0.31597763 -7.241188  ],[1.4890625],-13.198694369548296,[-0.9991492   0.04124199 -7.2548122 ]
3766,[-0.9991492   0.04124199 -7.2548122 ],[1.5047861],-14.877595886727693,[-0.9244667   0.38126275 -6.9981627 ]
3767,[-0.9244667   0.38126275 -6.9981627 ],[1.8259816],-12.465632021857285,[-0.7563521   0.65416473 -6.4383183 ]
3768,[-0.7563521   0.65416473 -6.4383183 ],[1.0438824],-10.043968704203655,[-0.5380845   0.84289086 -5.7911124 ]
3769,[-0.5380845   0.84289086 -5.7911124 ],[-1.1716664],-7.930218003142461,[-0.29688436  0.95491344 -5.3346944 ]
3770,[-0.29688436  0.95491344 -5.3346944 ],[0.00480872],-6.351121177270537,[-0.07048038  0.9975132  -4.617788  ]
3771,[-0.07048038  0.9975132  -4.617788  ],[0.84552944],-4.827092590889674,[ 0.11633828  0.99320966 -3.7428236 ]
3772,[ 0.11633828  0.99320966 -3.7428236 ],[1.0132996],-3.516579816836878,[ 0.2560158  0.9666726 -2.8459215]
3773,[ 0.2560158  0.9666726 -2.8459215],[0.98246527],-2.531968294111723,[ 0.35000435  0.9367481  -1.9735472 ]
3774,[ 0.35000435  0.9367481  -1.9735472 ],[1.5824947],-1.8638972980886428,[ 0.3979272  0.917417  -1.0336119]
3775,[ 0.3979272  0.917417  -1.0336119],[-0.6255173],-1.4564017529977031,[ 0.41798413  0.9084543  -0.43937677]
3776,[ 0.41798413  0.9084543  -0.43937677],[0.81571233],-1.318592965428291,[0.40136728 0.9159172  0.36432084]
3777,[0.40136728 0.9159172  0.36432084],[0.82970136],-1.3544325306764398,[0.34686214 0.9379161  1.1757139 ]
3778,[0.34686214 0.9379161  1.1757139 ],[-1.6175003],-1.6208962029359273,[0.26904097 0.96312875 1.636526  ]
3779,[0.26904097 0.96312875 1.636526  ],[-1.0291808],-1.9547213692745704,[0.16146246 0.9868789  2.2044954 ]
3780,[0.16146246 0.9868789  2.2044954 ],[-0.00835798],-2.4702015061642273,[0.01500177 0.99988747 2.9434009 ]
3781,[0.01500177 0.99988747 2.9434009 ],[-0.11896503],-3.286869964189131,[-0.16797118  0.9857919   3.6754718 ]
3782,[-0.16797118  0.9857919   3.6754718 ],[1.7791995],-4.380170137875436,[-0.39204732  0.91994506  4.6816955 ]
3783,[-0.39204732  0.91994506  4.6816955 ],[-0.6454265],-6.087547530117424,[-0.6183159  0.7859297  5.2748404]
3784,[-0.6183159  0.7859297  5.2748404],[0.9898595],-7.789307502649601,[-0.82332027  0.56757706  6.0127664 ]
3785,[-0.82332027  0.56757706  6.0127664 ],[1.7959957],-10.060171780348497,[-0.9642581  0.2649649  6.7078485]
3786,[-0.9642581  0.2649649  6.7078485],[0.9936135],-12.757082719237488,[-0.9964224  -0.08451228  7.0556145 ]
3787,[-0.9964224  -0.08451228  7.0556145 ],[1.7003855],-14.326184117610389,[-0.9017576  -0.43224204  7.247288  ]
3788,[-0.9017576  -0.43224204  7.247288  ],[-1.0473446],-12.514365539033642,[-0.7071918 -0.7070217  6.7660046]
3789,[-0.7071918 -0.7070217  6.7660046],[-1.1732888],-10.131478168504465,[-0.46402287 -0.8858232   6.0597453 ]
3790,[-0.46402287 -0.8858232   6.0597453 ],[0.21238412],-7.888250313358188,[-0.20960352 -0.9777865   5.4272356 ]
3791,[-0.20960352 -0.9777865   5.4272356 ],[1.5582389],-6.1233185551929,[ 0.03520484 -0.9993801   4.9276314 ]
3792,[ 0.03520484 -0.9993801   4.9276314 ],[-0.22031733],-4.786222510593044,[ 0.24009581 -0.9707492   4.1450486 ]
3793,[ 0.24009581 -0.9707492   4.1450486 ],[-1.7448466],-3.4856526632466505,[ 0.3896279  -0.92097235  3.1552598 ]
3794,[ 0.3896279  -0.92097235  3.1552598 ],[-0.616674],-2.3661780144405475,[ 0.4958636 -0.8684004  2.3720295]
3795,[ 0.4958636 -0.8684004  2.3720295],[0.87288034],-1.6700495136702194,[ 0.5740243 -0.8188383  1.8516612]
3796,[ 0.5740243 -0.8188383  1.8516612],[-0.9209143],-1.2641311402850108,[ 0.61814594 -0.7860634   1.0993953 ]
3797,[ 0.61814594 -0.7860634   1.0993953 ],[0.5098339],-0.9390925051596166,[ 0.64092135 -0.76760656  0.5863229 ]
3798,[ 0.64092135 -0.76760656  0.5863229 ],[1.2863476],-0.8018292545743337,[ 0.64870113 -0.76104325  0.20357013]
3799,[ 0.64870113 -0.76104325  0.20357013],[-1.0845935],-0.7534067482239533,[ 0.62831193 -0.77796155 -0.5299013 ]
3800,[ 0.62831193 -0.77796155 -0.5299013 ],[-1.8649827],-6.01826103320487,[-0.7901132   0.61296093  0.6796524 ]
3801,[-0.7901132   0.61296093  0.6796524 ],[-1.1752489],-6.20685560386668,[-0.81870264  0.57421774  0.9630857 ]
3802,[-0.81870264  0.57421774  0.9630857 ],[-1.5598496],-6.495804694365293,[-0.8506059   0.52580374  1.1597716 ]
3803,[-0.8506059   0.52580374  1.1597716 ],[-0.2626483],-6.83197258332173,[-0.8879519   0.45993626  1.5147272 ]
3804,[-0.8879519   0.45993626  1.5147272 ],[-1.1066955],-7.325798425425844,[-0.9236725   0.38318282  1.693675  ]
3805,[-0.9236725   0.38318282  1.693675  ],[1.3377259],-7.8420871855267995,[-0.9598993  0.2803451  2.181721 ]
3806,[-0.9598993  0.2803451  2.181721 ],[0.93063945],-8.641814637247823,[-0.98761076  0.15692353  2.5315757 ]
3807,[-0.98761076  0.15692353  2.5315757 ],[-0.919584],-9.546095646331999,[-0.99948776  0.03200281  2.5113308 ]
3808,[-0.99948776  0.03200281  2.5113308 ],[0.00990074],-10.300193332194059,[-0.99550676 -0.09469055  2.536818  ]
3809,[-0.99550676 -0.09469055  2.536818  ],[1.3197163],-9.928032925318933,[-0.9741158 -0.2260497  2.6637576]
3810,[-0.9741158 -0.2260497  2.6637576],[0.5515815],-9.198767376243557,[-0.93699545 -0.34934163  2.5769575 ]
3811,[-0.93699545 -0.34934163  2.5769575 ],[0.89320415],-8.419558111253545,[-0.88731104 -0.46117145  2.448932  ]
3812,[-0.88731104 -0.46117145  2.448932  ],[1.850213],-7.690872477634104,[-0.8262694  -0.56327516  2.3805852 ]
3813,[-0.8262694  -0.56327516  2.3805852 ],[-1.363829],-7.0366911473454685,[-0.77377206 -0.6334641   1.7535546 ]
3814,[-0.77377206 -0.6334641   1.7535546 ],[-1.729337],-6.340313345227821,[-0.74050504 -0.6720508   1.019056  ]
3815,[-0.74050504 -0.6720508   1.019056  ],[-0.8638081],-5.8867808290087025,[-0.72741634 -0.6861964   0.38544667]
3816,[-0.72741634 -0.6861964   0.38544667],[1.8532463],-5.708164823918877,[-0.7222914  -0.6915888   0.14878634]
3817,[-0.7222914  -0.6915888   0.14878634],[-0.39594552],-5.656808561980277,[-0.73696876 -0.6759268  -0.4292971 ]
3818,[-0.73696876 -0.6759268  -0.4292971 ],[0.21634893],-5.775458025065374,[-0.7667508 -0.6419449 -0.9037899]
3819,[-0.7667508 -0.6419449 -0.9037899],[-1.4690922],-6.059718279940675,[-0.8157617  -0.57838815 -1.6056124 ]
3820,[-0.8157617  -0.57838815 -1.6056124 ],[-0.39940274],-6.632781701557234,[-0.87187135 -0.48973498 -2.099314  ]
3821,[-0.87187135 -0.48973498 -2.099314  ],[-0.99804413],-7.357592268818459,[-0.92830455 -0.3718208  -2.6163218 ]
3822,[-0.92830455 -0.3718208  -2.6163218 ],[-1.1570098],-8.306891860154535,[-0.97422594 -0.22557454 -3.068739  ]
3823,[-0.97422594 -0.22557454 -3.068739  ],[-1.4029168],-9.435429195388856,[-0.9984816  -0.05508697 -3.4483573 ]
3824,[-0.9984816  -0.05508697 -3.4483573 ],[1.000201],-10.716462275007723,[-0.9937494   0.11163407 -3.3396423 ]
3825,[-0.9937494   0.11163407 -3.3396423 ],[0.01841774],-10.294557468099208,[-0.9625541  0.2710897 -3.253154 ]
3826,[-0.9625541  0.2710897 -3.253154 ],[1.8401879],-9.281764665943687,[-0.9158344   0.40155616 -2.7738087 ]
3827,[-0.9158344   0.40155616 -2.7738087 ],[-1.050867],-8.214548288155362,[-0.85526776  0.5181863  -2.6302717 ]
3828,[-0.85526776  0.5181863  -2.6302717 ],[-0.30335674],-7.435625911764318,[-0.79055244  0.61239433 -2.2871354 ]
3829,[-0.79055244  0.61239433 -2.2871354 ],[-0.47798282],-6.686167909500784,[-0.7289136   0.68460566 -1.8995371 ]
3830,[-0.7289136   0.68460566 -1.8995371 ],[-0.71988845],-6.061642181096723,[-0.67578596  0.7370979  -1.494066  ]
3831,[-0.67578596  0.7370979  -1.494066  ],[1.7698075],-5.575523224265775,[-0.65049946  0.7595067  -0.6757715 ]
3832,[-0.65049946  0.7595067  -0.6757715 ],[1.9569485],-5.243511460100639,[-0.6575874   0.7533783   0.18740083]
3833,[-0.6575874   0.7533783   0.18740083],[0.17741728],-5.240355652939848,[-0.68642706  0.72719866  0.77904713]
3834,[-0.68642706  0.72719866  0.77904713],[1.9255686],-5.481006594969195,[-0.7427903   0.66952413  1.6132814 ]
3835,[-0.7427903   0.66952413  1.6132814 ],[1.6843071],-6.061687373234164,[-0.8166785  0.5770928  2.3680706]
3836,[-0.8166785  0.5770928  2.3680706],[-0.95454013],-6.944526409620752,[-0.88594025  0.46379945  2.6577091 ]
3837,[-0.88594025  0.46379945  2.6577091 ],[0.9314004],-7.779158450039387,[-0.9476458   0.31932354  3.145269  ]
3838,[-0.9476458   0.31932354  3.145269  ],[-1.5942287],-8.924919725881132,[-0.98596555  0.16694878  3.1456273 ]
3839,[-0.98596555  0.16694878  3.1456273 ],[0.3129055],-9.833429067211439,[-9.9999827e-01  1.8454663e-03  3.3177745e+00]
3840,[-9.9999827e-01  1.8454663e-03  3.3177745e+00],[0.9391811],-10.959657273422504,[-0.98538846 -0.1703219   3.4600358 ]
3841,[-0.98538846 -0.1703219   3.4600358 ],[1.0571985],-10.021794456895705,[-0.94083846 -0.3388554   3.4908743 ]
3842,[-0.94083846 -0.3388554   3.4908743 ],[-0.71932405],-9.03615323241627,[-0.8765538 -0.481304   3.128834 ]
3843,[-0.8765538 -0.481304   3.128834 ],[1.111364],-7.946896522742548,[-0.7967673  -0.60428625  2.9345608 ]
3844,[-0.7967673  -0.60428625  2.9345608 ],[-1.7149323],-7.077772990599499,[-0.7247843 -0.6889759  2.224106 ]
3845,[-0.7247843 -0.6889759  2.224106 ],[0.7263259],-6.166818316460394,[-0.6593133 -0.7518683  1.8163232]
3846,[-0.6593133 -0.7518683  1.8163232],[-0.3325635],-5.577326557970478,[-0.6129416 -0.7901282  1.2025374]
3847,[-0.6129416 -0.7901282  1.2025374],[-0.90114486],-5.120884501380791,[-0.5940143 -0.8044545  0.4747695]
3848,[-0.5940143 -0.8044545  0.4747695],[-0.04988915],-4.8926685638783045,[-0.599473   -0.800395   -0.13605475]
3849,[-0.599473   -0.800395   -0.13605475],[0.5571191],-4.90235827042082,[-0.6252733  -0.7804059  -0.65278316]
3850,[-0.6252733  -0.7804059  -0.65278316],[1.16709],-4.4795010999189255,[-0.5265002  -0.85017496 -0.21276486]
3851,[-0.5265002  -0.85017496 -0.21276486],[-0.15196821],-4.521344248713431,[-0.563105  -0.8263854 -0.8731913]
3852,[-0.563105  -0.8263854 -0.8731913],[-1.1544281],-4.781856615394239,[-0.6299164  -0.77666295 -1.6661446 ]
3853,[-0.6299164  -0.77666295 -1.6661446 ],[1.8647548],-5.353674646331492,[-0.70320266 -0.7109895  -1.9689286 ]
3854,[-0.70320266 -0.7109895  -1.9689286 ],[1.7757086],-5.916556705294231,[-0.77812976 -0.62810355 -2.2358143 ]
3855,[-0.77812976 -0.62810355 -2.2358143 ],[0.50042266],-6.563940060276967,[-0.85381705 -0.5205732  -2.6318285 ]
3856,[-0.85381705 -0.5205732  -2.6318285 ],[-0.48367098],-7.422087771967063,[-0.9238479  -0.38275978 -3.0948093 ]
3857,[-0.9238479  -0.38275978 -3.0948093 ],[1.278656],-8.515380925442937,[-0.9729139  -0.23116766 -3.1900806 ]
3858,[-0.9729139  -0.23116766 -3.1900806 ],[-1.272477],-9.477576596917649,[-0.9984569  -0.05553271 -3.554328  ]
3859,[-0.9984569  -0.05553271 -3.554328  ],[1.3833176],-10.788827862638337,[-0.9935247   0.11361683 -3.38848   ]
3860,[-0.9935247   0.11361683 -3.38848   ],[-0.71876717],-10.315844836132147,[-0.95982546  0.28059775 -3.4110823 ]
3861,[-0.95982546  0.28059775 -3.4110823 ],[-0.92824227],-9.327863628587071,[-0.8998328   0.43623504 -3.3398702 ]
3862,[-0.8998328   0.43623504 -3.3398702 ],[0.7944841],-8.353185495763702,[-0.8275391  0.5614081 -2.8935215]
3863,[-0.8275391  0.5614081 -2.8935215],[-1.3823853],-7.318759680825865,[-0.7451227   0.66692746 -2.6798232 ]
3864,[-0.7451227   0.66692746 -2.6798232 ],[1.6635442],-6.536317621082765,[-0.6773938   0.73562056 -1.9300959 ]
3865,[-0.6773938   0.73562056 -1.9300959 ],[0.7434774],-5.7323524624139806,[-0.62947005  0.77702475 -1.2668589 ]
